CF;MES;CDA
618;3;Comas
472;3;Comas
900;3;Comas
597;3;Comas
608;3;Comas
680;3;Comas
675;3;Comas
641;3;Comas
634;3;Comas
634;3;Comas
594;3;Comas
588;3;Comas
674;3;Comas
597;3;Comas
619;3;Comas
704;3;Comas
618;3;Comas
640;3;Comas
630;3;Comas
489;3;Comas
908;3;Comas
540;3;Comas
737;3;Comas
693;3;Comas
645;3;Comas
370;3;Comas
436;3;Comas
520;3;Comas
678;3;Comas
596;3;Comas
650;3;Comas
569;3;Comas
577;3;Comas
571;3;Comas
567;3;Comas
613;3;Comas
576;3;Comas
574;3;Comas
554;3;Comas
572;3;Comas
465;3;Comas
600;3;Comas
567;3;Comas
548;3;Comas
645;3;Comas
728;3;Comas
1;3;Comas
1;3;Comas
591;3;Comas
771;3;Comas
449;3;Comas
504;3;Comas
627;3;Comas
669;3;Comas
588;3;Comas
608;3;Comas
573;3;Comas
571;3;Comas
618;3;Comas
727;3;Comas
607;3;Comas
624;3;Comas
580;3;Comas
583;3;Comas
681;3;Comas
554;3;Comas
561;3;Comas
765;3;Comas
654;3;Comas
632;3;Comas
587;3;Comas
679;3;Comas
451;3;Comas
527;3;Comas
674;3;Comas
792;3;Comas
756;3;Comas
650;3;Comas
691;3;Comas
718;3;Comas
661;3;Comas
626;3;Comas
654;3;Comas
631;3;Comas
537;3;Comas
662;3;Comas
624;3;Comas
621;3;Comas
847;3;Comas
575;3;Comas
480;3;Comas
770;3;Comas
501;3;Comas
740;3;Comas
646;3;Comas
586;3;Comas
674;3;Comas
651;3;Comas
632;3;Comas
629;3;Comas
637;3;Comas
684;3;Comas
543;3;Comas
550;3;Comas
623;3;Comas
607;3;Comas
587;3;Comas
623;3;Comas
572;3;Comas
570;3;Comas
679;3;Comas
614;3;Comas
534;3;Comas
893;3;Comas
1079;3;Comas
720;3;Comas
593;3;Comas
672;3;Comas
566;3;Comas
625;3;Comas
601;3;Comas
677;3;Comas
532;3;Comas
564;3;Comas
542;3;Comas
370;3;Comas
748;3;Comas
380;3;Comas
482;3;Comas
590;3;Comas
617;3;Comas
597;3;Comas
530;3;Comas
744;3;Comas
545;3;Comas
547;3;Comas
540;3;Comas
660;3;Comas
595;3;Comas
560;3;Comas
614;3;Comas
567;3;Comas
678;3;Comas
666;3;Comas
618;3;Comas
703;3;Comas
521;3;Comas
658;3;Comas
585;3;Comas
458;3;Comas
573;3;Comas
639;3;Comas
731;3;Comas
661;3;Comas
421;3;Comas
630;3;Comas
604;3;Comas
642;3;Comas
674;3;Comas
647;3;Comas
540;3;Comas
612;3;Comas
583;3;Comas
591;3;Comas
572;3;Comas
629;3;Comas
599;3;Comas
571;3;Comas
565;3;Comas
576;3;Comas
552;3;Comas
556;3;Comas
556;3;Comas
585;3;Comas
1;3;Comas
1;3;Comas
653;3;Comas
460;3;Comas
672;3;Comas
785;3;Comas
369;3;Comas
646;3;Comas
598;3;Comas
680;3;Comas
636;3;Comas
575;3;Comas
679;3;Comas
701;3;Comas
708;3;Comas
679;3;Comas
712;3;Comas
487;3;Comas
448;3;Comas
654;3;Comas
594;3;Comas
674;3;Comas
561;3;Comas
704;3;Comas
639;3;Comas
648;3;Comas
668;3;Comas
681;3;Comas
713;3;Comas
488;3;Comas
556;3;Comas
672;3;Comas
664;3;Comas
808;3;Comas
765;3;Comas
697;3;Comas
704;3;Comas
684;3;Comas
717;3;Comas
666;3;Comas
630;3;Comas
596;3;Comas
785;3;Comas
605;3;Comas
635;3;Comas
585;3;Comas
880;3;Comas
829;3;Comas
506;3;Comas
596;3;Comas
420;3;Comas
493;3;Comas
361;3;Comas
510;3;Comas
644;3;Comas
1031;3;Comas
599;3;Comas
619;3;Comas
657;3;Comas
680;3;Comas
655;3;Comas
681;3;Comas
646;3;Comas
622;3;Comas
644;3;Comas
640;3;Comas
599;3;Comas
637;3;Comas
599;3;Comas
590;3;Comas
595;3;Comas
654;3;Comas
584;3;Comas
842;3;Comas
574;3;Comas
571;3;Comas
654;3;Comas
501;3;Comas
482;3;Comas
583;3;Comas
626;3;Comas
620;3;Comas
657;3;Comas
676;3;Comas
637;3;Comas
601;3;Comas
686;3;Comas
663;3;Comas
450;3;Comas
469;3;Comas
484;3;Comas
613;3;Comas
566;3;Comas
563;3;Comas
660;3;Comas
528;3;Comas
564;3;Comas
769;3;Comas
632;3;Comas
769;3;Comas
593;3;Comas
531;3;Comas
591;3;Comas
625;3;Comas
645;3;Comas
766;3;Comas
703;3;Comas
606;3;Comas
615;3;Comas
657;3;Comas
728;3;Comas
561;3;Comas
623;3;Comas
643;3;Comas
684;3;Comas
725;3;Comas
665;3;Comas
531;3;Comas
575;3;Comas
492;3;Comas
656;3;Comas
606;3;Comas
731;3;Comas
644;3;Comas
615;3;Comas
662;3;Comas
599;3;Comas
585;3;Comas
580;3;Comas
659;3;Comas
608;3;Comas
605;3;Comas
583;3;Comas
605;3;Comas
618;3;Comas
558;3;Comas
603;3;Comas
619;3;Comas
568;3;Comas
1;3;Comas
1;3;Comas
558;3;Comas
457;3;Comas
528;3;Comas
456;3;Comas
596;3;Comas
654;3;Comas
499;3;Comas
594;3;Comas
646;3;Comas
599;3;Comas
575;3;Comas
641;3;Comas
692;3;Comas
656;3;Comas
642;3;Comas
649;3;Comas
610;3;Comas
468;3;Comas
655;3;Comas
625;3;Comas
663;3;Comas
669;3;Comas
579;3;Comas
593;3;Comas
468;3;Comas
492;3;Comas
603;3;Comas
701;3;Comas
681;3;Comas
676;3;Comas
672;3;Comas
760;3;Comas
660;3;Comas
687;3;Comas
649;3;Comas
637;3;Comas
720;3;Comas
617;3;Comas
593;3;Comas
650;3;Comas
757;3;Comas
395;3;Comas
371;3;Comas
465;3;Comas
589;3;Comas
730;3;Comas
634;3;Comas
572;3;Comas
655;3;Comas
689;3;Comas
665;3;Comas
653;3;Comas
562;3;Comas
594;3;Comas
630;3;Comas
735;3;Comas
563;3;Comas
569;3;Comas
622;3;Comas
603;3;Comas
631;3;Comas
539;3;Comas
582;3;Comas
1;3;Comas
3;3;Comas
570;3;Comas
708;3;Comas
605;3;Comas
602;3;Comas
635;3;Comas
560;3;Comas
559;3;Comas
694;3;Comas
574;3;Comas
553;3;Comas
565;3;Comas
556;3;Comas
465;3;Comas
475;3;Comas
520;3;Comas
521;3;Comas
599;3;Comas
507;3;Comas
609;3;Comas
534;3;Comas
627;3;Comas
614;3;Comas
601;3;Comas
529;3;Comas
542;3;Comas
396;3;Comas
692;3;Comas
576;3;Comas
623;3;Comas
686;3;Comas
697;3;Comas
718;3;Comas
639;3;Comas
677;3;Comas
647;3;Comas
726;3;Comas
681;3;Comas
542;3;Comas
601;3;Comas
596;3;Comas
658;3;Comas
709;3;Comas
615;3;Comas
583;3;Comas
620;3;Comas
628;3;Comas
819;3;Comas
696;3;Comas
671;3;Comas
562;3;Comas
720;3;Comas
580;3;Comas
684;3;Comas
538;3;Comas
556;3;Comas
571;3;Comas
580;3;Comas
556;3;Comas
541;3;Comas
589;3;Comas
565;3;Comas
531;3;Comas
545;3;Comas
595;3;Comas
670;3;Comas
622;3;Comas
602;3;Comas
574;3;Comas
415;3;Comas
449;3;Comas
645;3;Comas
696;3;Comas
585;3;Comas
599;3;Comas
562;3;Comas
587;3;Comas
641;3;Comas
663;3;Comas
665;3;Comas
646;3;Comas
572;3;Comas
567;3;Comas
692;3;Comas
723;3;Comas
691;3;Comas
668;3;Comas
653;3;Comas
689;3;Comas
488;3;Comas
648;3;Comas
355;3;Comas
659;3;Comas
744;3;Comas
786;3;Comas
675;3;Comas
727;3;Comas
812;3;Comas
719;3;Comas
657;3;Comas
698;3;Comas
659;3;Comas
767;3;Comas
616;3;Comas
624;3;Comas
685;3;Comas
799;3;Comas
740;3;Comas
310;3;Comas
416;3;Comas
670;3;Comas
629;3;Comas
607;3;Comas
695;3;Comas
621;3;Comas
651;3;Comas
679;3;Comas
599;3;Comas
618;3;Comas
640;3;Comas
613;3;Comas
630;3;Comas
620;3;Comas
693;3;Comas
689;3;Comas
471;3;Comas
547;3;Comas
2;3;Comas
563;3;Comas
725;3;Comas
450;3;Comas
603;3;Comas
679;3;Comas
613;3;Comas
678;3;Comas
590;3;Comas
597;3;Comas
480;3;Comas
517;3;Comas
535;3;Comas
1014;3;Comas
407;3;Comas
449;3;Comas
483;3;Comas
544;3;Comas
466;3;Comas
541;3;Comas
560;3;Comas
573;3;Comas
693;3;Comas
452;3;Comas
536;3;Comas
412;3;Comas
519;3;Comas
431;3;Comas
566;3;Comas
460;3;Comas
730;3;Comas
656;3;Comas
633;3;Comas
687;3;Comas
628;3;Comas
677;3;Comas
635;3;Comas
475;3;Comas
559;3;Comas
561;3;Comas
786;3;Comas
540;3;Comas
543;3;Comas
430;3;Comas
374;3;Comas
576;3;Comas
648;3;Comas
639;3;Comas
682;3;Comas
625;3;Comas
486;3;Comas
586;3;Comas
601;3;Comas
594;3;Comas
615;3;Comas
578;3;Comas
614;3;Comas
584;3;Comas
619;3;Comas
533;3;Comas
627;3;Comas
620;3;Comas
452;3;Comas
443;3;Comas
426;3;Comas
615;3;Comas
636;3;Comas
670;3;Comas
595;3;Comas
625;3;Comas
656;3;Comas
667;3;Comas
650;3;Comas
711;3;Comas
655;3;Comas
416;3;Comas
574;3;Comas
619;3;Comas
710;3;Comas
633;3;Comas
591;3;Comas
640;3;Comas
708;3;Comas
623;3;Comas
612;3;Comas
718;3;Comas
702;3;Comas
500;3;Comas
360;3;Comas
413;3;Comas
636;3;Comas
795;3;Comas
729;3;Comas
583;3;Comas
556;3;Comas
735;3;Comas
768;3;Comas
658;3;Comas
698;3;Comas
706;3;Comas
626;3;Comas
673;3;Comas
749;3;Comas
614;3;Comas
595;3;Comas
596;3;Comas
852;3;Comas
858;3;Comas
601;3;Comas
1411;3;Comas
359;3;Comas
803;3;Comas
891;3;Comas
636;3;Comas
523;3;Comas
618;3;Comas
670;3;Comas
663;3;Comas
690;3;Comas
702;3;Comas
711;3;Comas
670;3;Comas
643;3;Comas
640;3;Comas
634;3;Comas
643;3;Comas
557;3;Comas
637;3;Comas
566;3;Comas
639;3;Comas
765;3;Comas
586;3;Comas
659;3;Comas
542;3;Comas
614;3;Comas
2;3;Comas
600;3;Comas
545;3;Comas
773;3;Comas
556;3;Comas
617;3;Comas
630;3;Comas
659;3;Comas
686;3;Comas
645;3;Comas
583;3;Comas
629;3;Comas
625;3;Comas
582;3;Comas
710;3;Comas
908;3;Comas
631;3;Comas
559;3;Comas
617;3;Comas
559;3;Comas
605;3;Comas
824;3;Comas
725;3;Comas
616;3;Comas
503;3;Comas
467;3;Comas
506;3;Comas
574;3;Comas
629;3;Comas
649;3;Comas
522;3;Comas
754;3;Comas
698;3;Comas
761;3;Comas
634;3;Comas
717;3;Comas
695;3;Comas
548;3;Comas
571;3;Comas
625;3;Comas
661;3;Comas
703;3;Comas
654;3;Comas
671;3;Comas
599;3;Comas
667;3;Comas
590;3;Comas
628;3;Comas
626;3;Comas
589;3;Comas
691;3;Comas
640;3;Comas
602;3;Comas
596;3;Comas
666;3;Comas
611;3;Comas
643;3;Comas
613;3;Comas
620;3;Comas
568;3;Comas
552;3;Comas
578;3;Comas
559;3;Comas
766;3;Comas
604;3;Comas
558;3;Comas
604;3;Comas
649;3;Comas
39;3;Comas
562;3;Comas
824;3;Comas
391;3;Comas
899;3;Comas
601;3;Comas
623;3;Comas
571;3;Comas
609;3;Comas
624;3;Comas
566;3;Comas
673;3;Comas
683;3;Comas
435;3;Comas
528;3;Comas
534;3;Comas
637;3;Comas
634;3;Comas
621;3;Comas
508;3;Comas
725;3;Comas
679;3;Comas
668;3;Comas
594;3;Comas
620;3;Comas
411;3;Comas
454;3;Comas
420;3;Comas
646;3;Comas
698;3;Comas
724;3;Comas
654;3;Comas
731;3;Comas
780;3;Comas
628;3;Comas
565;3;Comas
658;3;Comas
746;3;Comas
715;3;Comas
632;3;Comas
559;3;Comas
615;3;Comas
769;3;Comas
717;3;Comas
617;3;Comas
673;3;Comas
739;3;Comas
621;3;Comas
578;3;Comas
608;3;Comas
661;3;Comas
702;3;Comas
564;3;Comas
616;3;Comas
658;3;Comas
652;3;Comas
533;3;Comas
579;3;Comas
626;3;Comas
639;3;Comas
623;3;Comas
577;3;Comas
576;3;Comas
585;3;Comas
579;3;Comas
463;3;Comas
779;3;Comas
572;3;Comas
648;3;Comas
555;3;Comas
649;3;Comas
658;3;Comas
612;3;Comas
570;3;Comas
585;3;Comas
565;3;Comas
433;3;Comas
678;3;Comas
528;3;Comas
579;3;Comas
592;3;Comas
585;3;Comas
638;3;Comas
534;3;Comas
589;3;Comas
619;3;Comas
595;3;Comas
456;3;Comas
796;3;Comas
575;3;Comas
466;3;Comas
1042;3;Comas
608;3;Comas
640;3;Comas
689;3;Comas
648;3;Comas
691;3;Comas
625;3;Comas
690;3;Comas
679;3;Comas
729;3;Comas
696;3;Comas
564;3;Comas
605;3;Comas
616;3;Comas
594;3;Comas
747;3;Comas
585;3;Comas
598;3;Comas
457;3;Comas
891;3;Comas
432;3;Comas
624;3;Comas
641;3;Comas
724;3;Comas
582;3;Comas
679;3;Comas
611;3;Comas
634;3;Comas
739;3;Comas
553;3;Comas
564;3;Comas
596;3;Comas
590;3;Comas
549;3;Comas
626;3;Comas
596;3;Comas
606;3;Comas
606;3;Comas
564;3;Comas
635;3;Comas
535;3;Comas
3;3;Comas
1;3;Comas
3;3;Comas
2;3;Comas
604;3;Comas
541;3;Comas
597;3;Comas
497;3;Comas
637;3;Comas
694;3;Comas
552;3;Comas
613;3;Comas
607;3;Comas
606;3;Comas
658;3;Comas
700;3;Comas
633;3;Comas
398;3;Comas
485;3;Comas
649;3;Comas
664;3;Comas
638;3;Comas
561;3;Comas
679;3;Comas
595;3;Comas
648;3;Comas
638;3;Comas
649;3;Comas
360;3;Comas
552;3;Comas
468;3;Comas
635;3;Comas
824;3;Comas
676;3;Comas
688;3;Comas
670;3;Comas
694;3;Comas
684;3;Comas
662;3;Comas
629;3;Comas
631;3;Comas
521;3;Comas
590;3;Comas
632;3;Comas
924;3;Comas
639;3;Comas
716;3;Comas
695;3;Comas
640;3;Comas
576;3;Comas
621;3;Comas
624;3;Comas
675;3;Comas
590;3;Comas
645;3;Comas
632;3;Comas
580;3;Comas
602;3;Comas
663;3;Comas
587;3;Comas
685;3;Comas
560;3;Comas
598;3;Comas
606;3;Comas
595;3;Comas
506;3;Comas
528;3;Comas
2;3;Comas
1;3;Comas
499;3;Comas
830;3;Comas
439;3;Comas
812;3;Comas
592;3;Comas
588;3;Comas
561;3;Comas
683;3;Comas
605;3;Comas
591;3;Comas
523;3;Comas
562;3;Comas
553;3;Comas
714;3;Comas
782;3;Comas
545;3;Comas
599;3;Comas
536;3;Comas
587;3;Comas
550;3;Comas
538;3;Comas
719;3;Comas
561;3;Comas
581;3;Comas
588;3;Comas
544;3;Comas
575;3;Comas
707;3;Comas
658;3;Comas
655;3;Comas
625;3;Comas
705;3;Comas
671;3;Comas
516;3;Comas
605;3;Comas
654;3;Comas
790;3;Comas
630;3;Comas
460;3;Comas
676;3;Comas
480;3;Comas
420;3;Comas
687;3;Comas
632;3;Comas
693;3;Comas
542;3;Comas
673;3;Comas
580;3;Comas
589;3;Comas
521;3;Comas
532;3;Comas
586;3;Comas
626;3;Comas
505;3;Comas
522;3;Comas
598;3;Comas
562;3;Comas
563;3;Comas
655;3;Comas
598;3;Comas
630;3;Comas
940;3;Comas
643;3;Comas
763;3;Comas
660;3;Comas
643;3;Comas
606;3;Comas
629;3;Comas
707;3;Comas
784;3;Comas
636;3;Comas
596;3;Comas
572;3;Comas
361;3;Comas
627;3;Comas
646;3;Comas
637;3;Comas
528;3;Comas
637;3;Comas
670;3;Comas
653;3;Comas
627;3;Comas
797;3;Comas
716;3;Comas
481;3;Comas
513;3;Comas
420;3;Comas
619;3;Comas
782;3;Comas
751;3;Comas
671;3;Comas
681;3;Comas
652;3;Comas
658;3;Comas
647;3;Comas
639;3;Comas
621;3;Comas
677;3;Comas
653;3;Comas
768;3;Comas
416;3;Comas
737;3;Comas
732;3;Comas
669;3;Comas
616;3;Comas
601;3;Comas
608;3;Comas
651;3;Comas
832;3;Comas
616;3;Comas
679;3;Comas
653;3;Comas
612;3;Comas
635;3;Comas
528;3;Comas
621;3;Comas
635;3;Comas
577;3;Comas
594;3;Comas
602;3;Comas
612;3;Comas
536;3;Comas
641;3;Comas
518;3;Comas
770;3;Comas
376;3;Comas
638;3;Comas
685;3;Comas
644;3;Comas
659;3;Comas
633;3;Comas
681;3;Comas
591;3;Comas
678;3;Comas
658;3;Comas
478;3;Comas
445;3;Comas
506;3;Comas
611;3;Comas
542;3;Comas
635;3;Comas
587;3;Comas
592;3;Comas
698;3;Comas
675;3;Comas
610;3;Comas
640;3;Comas
900;3;Comas
407;3;Comas
790;3;Comas
563;3;Comas
661;3;Comas
739;3;Comas
838;3;Comas
703;3;Comas
760;3;Comas
582;3;Comas
757;3;Comas
778;3;Comas
583;3;Comas
766;3;Comas
677;3;Comas
724;3;Comas
747;3;Comas
690;3;Comas
660;3;Comas
630;3;Comas
675;3;Comas
642;3;Comas
736;3;Comas
572;3;Comas
618;3;Comas
580;3;Comas
596;3;Comas
550;3;Comas
670;3;Comas
548;3;Comas
625;3;Comas
610;3;Comas
609;3;Comas
569;3;Comas
582;3;Comas
643;3;Comas
611;3;Comas
371;3;Comas
505;3;Comas
345;3;Comas
615;3;Comas
680;3;Comas
553;3;Comas
602;3;Comas
637;3;Comas
610;3;Comas
629;3;Comas
832;3;Comas
704;3;Comas
440;3;Comas
525;3;Comas
421;3;Comas
676;3;Comas
642;3;Comas
662;3;Comas
441;3;Comas
506;3;Comas
680;3;Comas
697;3;Comas
639;3;Comas
675;3;Comas
659;3;Comas
649;3;Comas
701;3;Comas
442;3;Comas
479;3;Comas
720;3;Comas
765;3;Comas
762;3;Comas
643;3;Comas
680;3;Comas
700;3;Comas
733;3;Comas
708;3;Comas
610;3;Comas
561;3;Comas
664;3;Comas
800;3;Comas
731;3;Comas
594;3;Comas
672;3;Comas
460;3;Comas
545;3;Comas
626;3;Comas
702;3;Comas
658;3;Comas
651;3;Comas
640;3;Comas
624;3;Comas
593;3;Comas
670;3;Comas
633;3;Comas
587;3;Comas
729;3;Comas
623;3;Comas
566;3;Comas
626;3;Comas
630;3;Comas
593;3;Comas
439;3;Comas
562;3;Comas
2;3;Comas
557;3;Comas
429;3;Comas
444;3;Comas
538;3;Comas
616;3;Comas
606;3;Comas
591;3;Comas
597;3;Comas
658;3;Comas
572;3;Comas
536;3;Comas
573;3;Comas
552;3;Comas
511;3;Comas
1096;3;Comas
658;3;Comas
562;3;Comas
627;3;Comas
563;3;Comas
663;3;Comas
563;3;Comas
567;3;Comas
714;3;Comas
600;3;Comas
502;3;Comas
578;3;Comas
622;3;Comas
700;3;Comas
578;3;Comas
552;3;Comas
617;3;Comas
696;3;Comas
627;3;Comas
462;3;Comas
433;3;Comas
739;3;Comas
631;3;Comas
634;3;Comas
693;3;Comas
676;3;Comas
663;3;Comas
529;3;Comas
553;3;Comas
595;3;Comas
660;3;Comas
682;3;Comas
605;3;Comas
784;3;Comas
521;3;Comas
479;3;Comas
592;3;Comas
602;3;Comas
648;3;Comas
645;3;Comas
559;3;Comas
555;3;Comas
691;3;Comas
561;3;Comas
616;3;Comas
574;3;Comas
571;3;Comas
554;3;Comas
544;3;Comas
538;3;Comas
560;3;Comas
608;3;Comas
587;3;Comas
577;3;Comas
549;3;Comas
646;3;Comas
598;3;Comas
597;3;Comas
629;3;Comas
576;3;Comas
772;3;Comas
618;3;Comas
620;3;Comas
675;3;Comas
624;3;Comas
652;3;Comas
570;3;Comas
607;3;Comas
625;3;Comas
697;3;Comas
682;3;Comas
506;3;Comas
473;3;Comas
466;3;Comas
622;3;Comas
643;3;Comas
576;3;Comas
631;3;Comas
634;3;Comas
596;3;Comas
625;3;Comas
604;3;Comas
389;3;Comas
686;3;Comas
676;3;Comas
504;3;Comas
670;3;Comas
809;3;Comas
638;3;Comas
671;3;Comas
692;3;Comas
680;3;Comas
705;3;Comas
638;3;Comas
666;3;Comas
624;3;Comas
710;3;Comas
644;3;Comas
559;3;Comas
675;3;Comas
871;3;Comas
649;3;Comas
600;3;Comas
460;3;Comas
881;3;Comas
746;3;Comas
761;3;Comas
612;3;Comas
610;3;Comas
633;3;Comas
554;3;Comas
658;3;Comas
674;3;Comas
655;3;Comas
631;3;Comas
642;3;Comas
647;3;Comas
692;3;Comas
687;3;Comas
631;3;Comas
614;3;Comas
630;3;Comas
593;3;Comas
594;3;Comas
622;3;Comas
612;3;Comas
570;3;Comas
638;3;Comas
602;3;Comas
627;3;Comas
2;3;Comas
565;3;Comas
960;3;Comas
955;3;Comas
441;3;Comas
598;3;Comas
620;3;Comas
598;3;Comas
677;3;Comas
622;3;Comas
578;3;Comas
567;3;Comas
609;3;Comas
581;3;Comas
500;3;Comas
700;3;Comas
517;3;Comas
553;3;Comas
569;3;Comas
566;3;Comas
592;3;Comas
607;3;Comas
606;3;Comas
697;3;Comas
634;3;Comas
495;3;Comas
525;3;Comas
434;3;Comas
545;3;Comas
584;3;Comas
588;3;Comas
643;3;Comas
665;3;Comas
614;3;Comas
710;3;Comas
617;3;Comas
675;3;Comas
656;3;Comas
546;3;Comas
562;3;Comas
657;3;Comas
596;3;Comas
707;3;Comas
611;3;Comas
527;3;Comas
775;3;Comas
573;3;Comas
598;3;Comas
613;3;Comas
539;3;Comas
663;3;Comas
674;3;Comas
663;3;Comas
602;3;Comas
669;3;Comas
580;3;Comas
674;3;Comas
608;3;Comas
608;3;Comas
606;3;Comas
575;3;Comas
591;3;Comas
605;3;Comas
626;3;Comas
600;3;Comas
521;3;Comas
580;3;Comas
603;3;Comas
561;3;Comas
557;3;Comas
604;3;Comas
564;3;Comas
633;3;Comas
589;3;Comas
419;3;Comas
382;3;Comas
615;3;Comas
597;3;Comas
636;3;Comas
657;3;Comas
567;3;Comas
624;3;Comas
698;3;Comas
761;3;Comas
627;3;Comas
475;3;Comas
700;3;Comas
568;3;Comas
613;3;Comas
637;3;Comas
589;3;Comas
512;3;Comas
636;3;Comas
689;3;Comas
592;3;Comas
587;3;Comas
679;3;Comas
609;3;Comas
569;3;Comas
754;3;Comas
652;3;Comas
646;3;Comas
642;3;Comas
610;3;Comas
659;3;Comas
650;3;Comas
590;3;Comas
541;3;Comas
715;3;Comas
638;3;Comas
577;3;Comas
573;3;Comas
744;3;Comas
523;3;Comas
430;3;Comas
705;3;Comas
571;3;Comas
550;3;Comas
588;3;Comas
635;3;Comas
602;3;Comas
596;3;Comas
640;3;Comas
522;3;Comas
603;3;Comas
631;3;Comas
582;3;Comas
577;3;Comas
578;3;Comas
621;3;Comas
536;3;Comas
8.9;3;Comas
1;3;Comas
1;3;Comas
